"timestamp","batch_id","day","channel","lead_id","business_name","template_id","send_status","delivery_status","open_status","reply_status","positive_reply","unsubscribe","complaint","bounce_type","suppressed","send_window_start","send_window_end","timezone","gate_lock","dispatch_lock","auto_send_enabled","followup_24h_at","followup_72h_at","followup_7d_at","notes"
"2026-03-03T16:40:00-08:00","BATCH-J-WAVE6","1","email","wave6-035","San Jose Emergency Electric Panel","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T16:40:00-08:00","2026-03-06T16:40:00-08:00","2026-03-10T16:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T16:45:00-08:00","BATCH-J-WAVE6","1","email","wave6-036","South Bay AC Breakdown Response","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T16:45:00-08:00","2026-03-06T16:45:00-08:00","2026-03-10T16:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T16:50:00-08:00","BATCH-J-WAVE6","1","email","wave6-037","Cincy Burst Pipe Hotline","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T16:50:00-08:00","2026-03-06T16:50:00-08:00","2026-03-10T16:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T16:55:00-08:00","BATCH-J-WAVE6","1","email","wave6-038","Queen City Sewer Backup Rescue","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T16:55:00-08:00","2026-03-06T16:55:00-08:00","2026-03-10T16:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T17:00:00-08:00","BATCH-J-WAVE6","1","email","wave6-039","Tampa Emergency Roof Leak Repair","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T17:00:00-08:00","2026-03-06T17:00:00-08:00","2026-03-10T17:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T09:50:00-08:00","BATCH-J-WAVE6","1","email","wave6-040","Tampa 24-7 Flood Cleanup Team","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T09:50:00-08:00","2026-03-06T09:50:00-08:00","2026-03-10T09:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T09:55:00-08:00","BATCH-J-WAVE6","1","email","wave6-041","Nashville Emergency Electric Panel","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T09:55:00-08:00","2026-03-06T09:55:00-08:00","2026-03-10T09:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:00:00-08:00","BATCH-J-WAVE6","1","email","wave6-042","Music City Burst Pipe Hotline","next-queued-email-assets-2026-03-03-batch82.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:00:00-08:00","2026-03-06T10:00:00-08:00","2026-03-10T10:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch82.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:05:00-08:00","BATCH-K-WAVE6","1","email","wave6-043","Austin Emergency Electrical Response","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:05:00-08:00","2026-03-06T10:05:00-08:00","2026-03-10T10:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:10:00-08:00","BATCH-K-WAVE6","1","email","wave6-044","ATX Garage Door Spring Rescue","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:10:00-08:00","2026-03-06T10:10:00-08:00","2026-03-10T10:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:15:00-08:00","BATCH-K-WAVE6","1","email","wave6-045","Houston Emergency Sewer Line Repair","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:15:00-08:00","2026-03-06T10:15:00-08:00","2026-03-10T10:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:20:00-08:00","BATCH-K-WAVE6","1","email","wave6-046","Bayou City Furnace & AC Rescue","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:20:00-08:00","2026-03-06T10:20:00-08:00","2026-03-10T10:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:25:00-08:00","BATCH-K-WAVE6","1","email","wave6-047","Jacksonville Emergency Electrician Now","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:25:00-08:00","2026-03-06T10:25:00-08:00","2026-03-10T10:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:30:00-08:00","BATCH-K-WAVE6","1","email","wave6-048","Duval Burst Pipe & Leak Response","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:30:00-08:00","2026-03-06T10:30:00-08:00","2026-03-10T10:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:35:00-08:00","BATCH-K-WAVE6","1","email","wave6-049","Boise Emergency Plumbing Response","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:35:00-08:00","2026-03-06T10:35:00-08:00","2026-03-10T10:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:40:00-08:00","BATCH-K-WAVE6","1","email","wave6-050","Treasure Valley AC Repair Now","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:40:00-08:00","2026-03-06T10:40:00-08:00","2026-03-10T10:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:45:00-08:00","BATCH-K-WAVE6","1","email","wave6-051","Reno Emergency Electric Panel","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:45:00-08:00","2026-03-06T10:45:00-08:00","2026-03-10T10:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:50:00-08:00","BATCH-K-WAVE6","1","email","wave6-052","Truckee Meadows Water Heater Rescue","next-queued-email-assets-2026-03-03-batch83.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:50:00-08:00","2026-03-06T10:50:00-08:00","2026-03-10T10:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch83.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T10:55:00-08:00","BATCH-K-WAVE6","1","email","wave6-053","OKC Burst Pipe Hotline","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T10:55:00-08:00","2026-03-06T10:55:00-08:00","2026-03-10T10:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:00:00-08:00","BATCH-K-WAVE6","1","email","wave6-054","Sooner State Drain & Sewer Rescue","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:00:00-08:00","2026-03-06T11:00:00-08:00","2026-03-10T11:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:05:00-08:00","BATCH-K-WAVE6","1","email","wave6-055","Birmingham Emergency Roof Leak Repair","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:05:00-08:00","2026-03-06T11:05:00-08:00","2026-03-10T11:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:10:00-08:00","BATCH-K-WAVE6","1","email","wave6-056","Magic City Flood Cleanup 24-7","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:10:00-08:00","2026-03-06T11:10:00-08:00","2026-03-10T11:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:15:00-08:00","BATCH-K-WAVE6","1","email","wave6-057","River City Emergency HVAC Repair","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:15:00-08:00","2026-03-06T11:15:00-08:00","2026-03-10T11:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:20:00-08:00","BATCH-K-WAVE6","1","email","wave6-058","Capital Drain Unclog Express","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:20:00-08:00","2026-03-06T11:20:00-08:00","2026-03-10T11:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:25:00-08:00","BATCH-K-WAVE6","1","email","wave6-059","Indy No-Heat Furnace Rescue","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:25:00-08:00","2026-03-06T11:25:00-08:00","2026-03-10T11:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:30:00-08:00","BATCH-K-WAVE6","1","email","wave6-060","Circle City Sump Pump 24-7","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:30:00-08:00","2026-03-06T11:30:00-08:00","2026-03-10T11:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:35:00-08:00","BATCH-K-WAVE6","1","email","wave6-061","First Coast Emergency Electricians","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:35:00-08:00","2026-03-06T11:35:00-08:00","2026-03-10T11:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:40:00-08:00","BATCH-K-WAVE6","1","email","wave6-062","Jax Roof Tarp & Leak Response","next-queued-email-assets-2026-03-03-batch84.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:40:00-08:00","2026-03-06T11:40:00-08:00","2026-03-10T11:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch84.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:45:00-08:00","BATCH-K-WAVE6","1","email","wave6-063","Steel City Sewer Backup Hotline","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:45:00-08:00","2026-03-06T11:45:00-08:00","2026-03-10T11:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:50:00-08:00","BATCH-K-WAVE6","1","email","wave6-064","Three Rivers Water Damage Rapid Response","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:50:00-08:00","2026-03-06T11:50:00-08:00","2026-03-10T11:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T11:55:00-08:00","BATCH-K-WAVE6","1","email","wave6-065","Tampa Bay Emergency Plumbing","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T11:55:00-08:00","2026-03-06T11:55:00-08:00","2026-03-10T11:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:00:00-08:00","BATCH-K-WAVE6","1","email","wave6-066","Suncoast Drain & Rooter","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:00:00-08:00","2026-03-06T12:00:00-08:00","2026-03-10T12:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:05:00-08:00","BATCH-K-WAVE6","1","email","wave6-067","Lakeview Plumbing Services","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:05:00-08:00","2026-03-06T12:05:00-08:00","2026-03-10T12:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:10:00-08:00","BATCH-K-WAVE6","1","email","wave6-068","Orlando Leak Detection & Plumbing","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:10:00-08:00","2026-03-06T12:10:00-08:00","2026-03-10T12:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:15:00-08:00","BATCH-K-WAVE6","1","email","wave6-069","Motor City Plumbing Pros","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:15:00-08:00","2026-03-06T12:15:00-08:00","2026-03-10T12:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:20:00-08:00","BATCH-K-WAVE6","1","email","wave6-070","Detroit Rooter & Drain","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:20:00-08:00","2026-03-06T12:20:00-08:00","2026-03-10T12:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:25:00-08:00","BATCH-K-WAVE6","1","email","wave6-071","Liberty Bell Plumbing","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:25:00-08:00","2026-03-06T12:25:00-08:00","2026-03-10T12:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:30:00-08:00","BATCH-K-WAVE6","1","email","wave6-072","Philly Emergency Drain & Plumbing","next-queued-email-assets-2026-03-03-batch85.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:30:00-08:00","2026-03-06T12:30:00-08:00","2026-03-10T12:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch85.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:35:00-08:00","BATCH-K-WAVE6","1","email","wave6-073","Peachtree Emergency Plumbing","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:35:00-08:00","2026-03-06T12:35:00-08:00","2026-03-10T12:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:40:00-08:00","BATCH-K-WAVE6","1","email","wave6-074","Mile High Furnace Rescue","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:40:00-08:00","2026-03-06T12:40:00-08:00","2026-03-10T12:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:45:00-08:00","BATCH-K-WAVE6","1","email","wave6-075","Music City Water Heater Pros","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:45:00-08:00","2026-03-06T12:45:00-08:00","2026-03-10T12:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:50:00-08:00","BATCH-K-WAVE6","1","email","wave6-076","Desert Valley AC Repair Now","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:50:00-08:00","2026-03-06T12:50:00-08:00","2026-03-10T12:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T12:55:00-08:00","BATCH-K-WAVE6","1","email","wave6-077","Twin Cities Sewer Backup Hotline","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T12:55:00-08:00","2026-03-06T12:55:00-08:00","2026-03-10T12:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:00:00-08:00","BATCH-K-WAVE6","1","email","wave6-078","Queen City Roof Leak Response","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:00:00-08:00","2026-03-06T13:00:00-08:00","2026-03-10T13:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:05:00-08:00","BATCH-K-WAVE6","1","email","wave6-079","Portland Emergency Electric","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:05:00-08:00","2026-03-06T13:05:00-08:00","2026-03-10T13:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:10:00-08:00","BATCH-K-WAVE6","1","email","wave6-080","Cleveland Drain & Rooter Rescue","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:10:00-08:00","2026-03-06T13:10:00-08:00","2026-03-10T13:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:15:00-08:00","BATCH-K-WAVE6","1","email","wave6-081","Chicago 24/7 Plumbing Response","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:15:00-08:00","2026-03-06T13:15:00-08:00","2026-03-10T13:15:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:20:00-08:00","BATCH-K-WAVE6","1","email","wave6-082","Windy City Drain & Rooter","next-queued-email-assets-2026-03-03-batch86.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:20:00-08:00","2026-03-06T13:20:00-08:00","2026-03-10T13:20:00-08:00","asset=next-queued-email-assets-2026-03-03-batch86.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:25:00-08:00","BATCH-K-WAVE6","1","email","wave6-083","Lakeview Water Heater Pros","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:25:00-08:00","2026-03-06T13:25:00-08:00","2026-03-10T13:25:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:30:00-08:00","BATCH-K-WAVE6","1","email","wave6-084","Motor City Emergency Plumbing","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:30:00-08:00","2026-03-06T13:30:00-08:00","2026-03-10T13:30:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:35:00-08:00","BATCH-K-WAVE6","1","email","wave6-085","Detroit Leak Detection & Plumbing","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:35:00-08:00","2026-03-06T13:35:00-08:00","2026-03-10T13:35:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:40:00-08:00","BATCH-K-WAVE6","1","email","wave6-086","Twin Cities Plumbing & Drain","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:40:00-08:00","2026-03-06T13:40:00-08:00","2026-03-10T13:40:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:45:00-08:00","BATCH-K-WAVE6","1","email","wave6-087","Mile High Rooter & Plumbing","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:45:00-08:00","2026-03-06T13:45:00-08:00","2026-03-10T13:45:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:50:00-08:00","BATCH-K-WAVE6","1","email","wave6-088","NOLA Emergency Plumbing Co","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:50:00-08:00","2026-03-06T13:50:00-08:00","2026-03-10T13:50:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T13:55:00-08:00","BATCH-K-WAVE6","1","email","wave6-089","Vegas Emergency Water Heater","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T13:55:00-08:00","2026-03-06T13:55:00-08:00","2026-03-10T13:55:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T14:00:00-08:00","BATCH-K-WAVE6","1","email","wave6-090","Houston Slab Leak Response","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T14:00:00-08:00","2026-03-06T14:00:00-08:00","2026-03-10T14:00:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T14:05:00-08:00","BATCH-K-WAVE6","1","email","wave6-091","DFW Emergency Panel & Wiring","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T14:05:00-08:00","2026-03-06T14:05:00-08:00","2026-03-10T14:05:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
"2026-03-03T14:10:00-08:00","BATCH-K-WAVE6","1","email","wave6-092","San Diego Sewer Backup Team","next-queued-email-assets-2026-03-03-batch87.md","queued","pending","none","none","no","no","no","none","no","09:00","17:00","America/Los_Angeles","manual_approval_required","true","false","2026-03-04T14:10:00-08:00","2026-03-06T14:10:00-08:00","2026-03-10T14:10:00-08:00","asset=next-queued-email-assets-2026-03-03-batch87.md;approval=pending_main_agent_approval;verification=pending_contact_enrichment"
